code,category,name,price,currency,rating,rating_count,store_type,url,url_picture
70796996,Проекционные экраны/cactus,Рулонный матовый белый экран cactus Wallscreen CS-PSW-213x213,3740,RUR,0,0,Беру,https://beru.ru/product/rulonnyi-matovyi-belyi-ekran-cactus-wallscreen-cs-psw-213x213/70796996,https://avatars.mds.yandex.net/get-mpic/1362400/img_id544716169185064630.jpeg/orig
70796996,Проекционные экраны/cactus,Рулонный матовый белый экран cactus Wallscreen CS-PSW-213x213,4600,RUR,0,0,Беру,https://beru.ru/product/rulonnyi-matovyi-belyi-ekran-cactus-wallscreen-cs-psw-213x213/70796996,https://avatars.mds.yandex.net/get-mpic/1362400/img_id544716169185064630.jpeg/orig
70797732,Стиральные машины/WILLMARK,Стиральная машина WILLMARK WMS-70P,8066,RUR,0,0,Беру,https://beru.ru/product/stiralnaia-mashina-willmark-wms-70p/70797732,https://avatars.mds.yandex.net/get-mpic/1101307/img_id2846993772898133010.jpeg/orig
70797861,Проекционные экраны/cactus,Рулонный матовый белый экран cactus Triscreen CS-PST-124x221,5700,RUR,0,0,Беру,https://beru.ru/product/rulonnyi-matovyi-belyi-ekran-cactus-triscreen-cs-pst-124x221/70797861,https://avatars.mds.yandex.net/get-mpic/1215212/img_id3166182844415210679.jpeg/orig
70797861,Проекционные экраны/cactus,Рулонный матовый белый экран cactus Triscreen CS-PST-124x221,5700,RUR,0,0,Беру,https://beru.ru/product/rulonnyi-matovyi-belyi-ekran-cactus-triscreen-cs-pst-124x221/70797861,https://avatars.mds.yandex.net/get-mpic/1215212/img_id3166182844415210679.jpeg/orig
70797935,Проекционные экраны/cactus,Рулонный матовый белый экран cactus Triscreen CS-PST-180x180,4800,RUR,0,0,Беру,https://beru.ru/product/rulonnyi-matovyi-belyi-ekran-cactus-triscreen-cs-pst-180x180/70797935,https://avatars.mds.yandex.net/get-mpic/1336510/img_id6036533073990373027.jpeg/orig
70797935,Проекционные экраны/cactus,Рулонный матовый белый экран cactus Triscreen CS-PST-180x180,4800,RUR,0,0,Беру,https://beru.ru/product/rulonnyi-matovyi-belyi-ekran-cactus-triscreen-cs-pst-180x180/70797935,https://avatars.mds.yandex.net/get-mpic/1336510/img_id6036533073990373027.jpeg/orig
70797990,Проекционные экраны/cactus,Рулонный матовый белый экран cactus Wallscreen CS-PSW-206x274,4820,RUR,0,0,Беру,https://beru.ru/product/rulonnyi-matovyi-belyi-ekran-cactus-wallscreen-cs-psw-206x274/70797990,https://avatars.mds.yandex.net/get-mpic/1361544/img_id7871571249537591464.jpeg/orig
70797990,Проекционные экраны/cactus,Рулонный матовый белый экран cactus Wallscreen CS-PSW-206x274,5900,RUR,0,0,Беру,https://beru.ru/product/rulonnyi-matovyi-belyi-ekran-cactus-wallscreen-cs-psw-206x274/70797990,https://avatars.mds.yandex.net/get-mpic/1361544/img_id7871571249537591464.jpeg/orig
70798668,Проекционные экраны/cactus,Рулонный матовый белый экран cactus Triscreen CS-PST-104x186,5500,RUR,0,0,Беру,https://beru.ru/product/rulonnyi-matovyi-belyi-ekran-cactus-triscreen-cs-pst-104x186/70798668,https://avatars.mds.yandex.net/get-mpic/1111879/img_id8361762563991366017.jpeg/orig
70798668,Проекционные экраны/cactus,Рулонный матовый белый экран cactus Triscreen CS-PST-104x186,5500,RUR,0,0,Беру,https://beru.ru/product/rulonnyi-matovyi-belyi-ekran-cactus-triscreen-cs-pst-104x186/70798668,https://avatars.mds.yandex.net/get-mpic/1111879/img_id8361762563991366017.jpeg/orig
70798706,Проекционные экраны/cactus,Рулонный матовый белый экран cactus Motoscreen CS-PSM-124x221,7300,RUR,0,0,Беру,https://beru.ru/product/rulonnyi-matovyi-belyi-ekran-cactus-motoscreen-cs-psm-124x221/70798706,https://avatars.mds.yandex.net/get-mpic/1215212/img_id7577182950199846912.jpeg/orig
70798706,Проекционные экраны/cactus,Рулонный матовый белый экран cactus Motoscreen CS-PSM-124x221,7300,RUR,0,0,Беру,https://beru.ru/product/rulonnyi-matovyi-belyi-ekran-cactus-motoscreen-cs-psm-124x221/70798706,https://avatars.mds.yandex.net/get-mpic/1215212/img_id7577182950199846912.jpeg/orig
70798787,Проекционные экраны/cactus,Рулонный матовый белый экран cactus Wallscreen CS-PSW-168x299,6800,RUR,0,0,Беру,https://beru.ru/product/rulonnyi-matovyi-belyi-ekran-cactus-wallscreen-cs-psw-168x299/70798787,https://avatars.mds.yandex.net/get-mpic/1056698/img_id8345961953940406472.jpeg/orig
7082773,Морозильники/Pozis,Морозильник Pozis FV-115 W,16990,RUR,0,0,Беру,https://beru.ru/product/morozilnik-pozis-fv-115-w/7082773,https://avatars.mds.yandex.net/get-mpic/200316/img_id7493688606191923946/orig
7085897,Кухонные вытяжки/MAUNFELD,Каминная вытяжка MAUNFELD Tower C 60 черный,7990,RUR,0,0,Беру,https://beru.ru/product/kaminnaia-vytiazhka-maunfeld-tower-c-60-chernyi/7085897,https://avatars.mds.yandex.net/get-mpic/175985/img_id1285542320391443674/orig
7085900,Кухонные вытяжки/MAUNFELD,Каминная вытяжка MAUNFELD Tower C 60 нержавейка,9790,RUR,0,0,Беру,https://beru.ru/product/kaminnaia-vytiazhka-maunfeld-tower-c-60-nerzhaveika/7085900,https://avatars.mds.yandex.net/get-mpic/364668/img_id7256921022316863776.jpeg/orig
7085901,Кухонные вытяжки/MAUNFELD,Каминная вытяжка MAUNFELD Tower C 50 нержавейка,9790,RUR,0,0,Беру,https://beru.ru/product/kaminnaia-vytiazhka-maunfeld-tower-c-50-nerzhaveika/7085901,https://avatars.mds.yandex.net/get-mpic/397397/img_id4755318241756162708.jpeg/orig
7146212,Мыши/A4Tech,Мышь A4Tech N-350-2 Black-Red USB,390,RUR,0,0,Беру,https://beru.ru/product/mysh-a4tech-n-350-2-black-red-usb/7146212,https://avatars.mds.yandex.net/get-mpic/1750349/img_id3023821656105467168/orig
7146214,Мыши/A4Tech,Мышь A4Tech N-500F Black USB,620,RUR,0,0,Беру,https://beru.ru/product/mysh-a4tech-n-500f-black-usb/7146214,https://avatars.mds.yandex.net/get-mpic/96484/img_id8665356751761487750/orig
7146214,Мыши/A4Tech,Мышь A4Tech N-500F Black USB,630,RUR,0,0,Беру,https://beru.ru/product/mysh-a4tech-n-500f-black-usb/7146214,https://avatars.mds.yandex.net/get-mpic/96484/img_id8665356751761487750/orig
7151767,Кухонные вытяжки/MAUNFELD,Каминная вытяжка MAUNFELD Tower C 50 белый,7990,RUR,0,0,Беру,https://beru.ru/product/kaminnaia-vytiazhka-maunfeld-tower-c-50-belyi/7151767,https://avatars.mds.yandex.net/get-mpic/364668/img_id2929250957982673229.jpeg/orig
7154953,Холодильники/ATLANT,Холодильник ATLANT ХМ 6021-080,19880,RUR,0,0,Беру,https://beru.ru/product/kholodilnik-atlant-khm-6021-080/7154953,https://avatars.mds.yandex.net/get-mpic/1620389/img_id231695165139177851.jpeg/orig
716053,Водонагреватели/Regent,Накопительный электрический водонагреватель Regent NTS 80 RE,5746,RUR,0,0,Беру,https://beru.ru/product/nakopitelnyi-elektricheskii-vodonagrevatel-regent-nts-80-re/716053,https://avatars.mds.yandex.net/get-mpic/1537623/img_id8295752689285323622/orig
7161624,Кухонные вытяжки/Zigmund & Shtain,Каминная вытяжка Zigmund & Shtain K 216.61 B,21290,RUR,0,0,Беру,https://beru.ru/product/kaminnaia-vytiazhka-zigmund-shtain-k-216-61-b/7161624,https://avatars.mds.yandex.net/get-mpic/1478677/img_id1209647464597217010.jpeg/orig
7161745,Микроволновые печи/Midea,Микроволновая печь Midea AM820CMF,5390,RUR,0,0,Беру,https://beru.ru/product/mikrovolnovaia-pech-midea-am820cmf/7161745,https://avatars.mds.yandex.net/get-mpic/175985/img_id4363581669193556764/orig
7189151,Водонагреватели/SUPERLUX,Накопительный электрический водонагреватель SUPERLUX NTS 100V,8450,RUR,0,0,Беру,https://beru.ru/product/nakopitelnyi-elektricheskii-vodonagrevatel-superlux-nts-100v/7189151,https://avatars.mds.yandex.net/get-mpic/1642819/img_id6993136957885580815.jpeg/orig
72517091,Клавиатуры/Redragon,Клавиатура Redragon USAS Black USB,3587,RUR,5,3,Беру,https://beru.ru/product/klaviatura-redragon-usas-black-usb/72517091,https://avatars.mds.yandex.net/get-mpic/1363658/img_id7934060711371873371.png/orig
72517091,Клавиатуры/Redragon,Клавиатура Redragon USAS Black USB,2790,RUR,0,0,Беру,https://beru.ru/product/klaviatura-redragon-usas-black-usb/72517091,https://avatars.mds.yandex.net/get-mpic/1363658/img_id7934060711371873371.png/orig
7266268,Модули памяти/Patriot Memory,"Оперативная память Patriot Memory DDR3 1600 (PC 12800) SODIMM 204 pin, 4 ГБ 1 шт. 1.5 В, CL 11, PSD34G16002S",1149,RUR,0,0,Беру,https://beru.ru/product/operativnaia-pamiat-4-gb-1-sht-patriot-memory-psd34g16002s/7266268,https://avatars.mds.yandex.net/get-mpic/1244413/img_id6628124856212324502.jpeg/orig
7268550,Компьютерные гарнитуры/Microsoft,Компьютерная гарнитура Microsoft LifeChat LX-4000 черный,3001,RUR,0,0,Беру,https://beru.ru/product/kompiuternaia-garnitura-microsoft-lifechat-lx-4000/7268550,https://avatars.mds.yandex.net/get-mpic/175985/img_id3147715131265609945/orig
7268747,Кухонные вытяжки/MAUNFELD,Каминная вытяжка MAUNFELD Londa 60 нержавейка,14790,RUR,0,0,Беру,https://beru.ru/product/kaminnaia-vytiazhka-maunfeld-londa-60-nerzhaveika/7268747,https://avatars.mds.yandex.net/get-mpic/1644362/img_id6260586607817160698/orig
72820156,Встраиваемые духовые шкафы/Candy,Электрический духовой шкаф Candy FCS 612 N,14990,RUR,0,0,Беру,https://beru.ru/product/elektricheskii-dukhovoi-shkaf-candy-fcs-612-n/72820156,https://avatars.mds.yandex.net/get-mpic/2017233/img_id495973850832878157.jpeg/orig
72820157,Встраиваемые духовые шкафы/Candy,Электрический духовой шкаф Candy FCC 624 BA,19999,RUR,0,0,Беру,https://beru.ru/product/elektricheskii-dukhovoi-shkaf-candy-fcc-624-ba/72820157,https://avatars.mds.yandex.net/get-mpic/1345185/img_id5857535490406605575.jpeg/orig
728788,Кухонные плиты/De Luxe,Электрическая плита De Luxe 5004.10э,11700,RUR,0,0,Беру,https://beru.ru/product/elektricheskaia-plita-de-luxe-5004-10e/728788,https://avatars.mds.yandex.net/get-mpic/1713519/img_id463782593149767152.png/orig
7293934,Мыши/Logitech,Мышь Logitech Wireless Mouse M235 Grey-Black USB,949,RUR,0,0,Беру,https://beru.ru/product/mysh-logitech-wireless-mouse-m235-grey-black-usb/7293934,https://avatars.mds.yandex.net/get-mpic/1525355/img_id2241976130457844546/orig
7293934,Мыши/Logitech,Мышь Logitech Wireless Mouse M235 Grey-Black USB,990,RUR,0,0,Беру,https://beru.ru/product/mysh-logitech-wireless-mouse-m235-grey-black-usb/7293934,https://avatars.mds.yandex.net/get-mpic/1525355/img_id2241976130457844546/orig
7306094,Мыши/Logitech,Мышь Logitech Wireless Mouse M325 Light Grey USB,1672,RUR,0,0,Беру,https://beru.ru/product/mysh-logitech-wireless-mouse-m325-light-grey-usb/7306094,https://avatars.mds.yandex.net/get-mpic/175985/img_id6518019667147015664/orig
7310512,Кулеры и системы охлаждения для компьютеров/Deepcool,Кулер для процессора Deepcool CK-AM209,190,RUR,4.5,2,Беру,https://beru.ru/product/kuler-dlia-protsessora-deepcool-ck-am209/7310512,https://avatars.mds.yandex.net/get-mpic/96484/img_id3859201285032620074/orig
7310512,Кулеры и системы охлаждения для компьютеров/Deepcool,Кулер для процессора Deepcool CK-AM209,290,RUR,0,0,Беру,https://beru.ru/product/kuler-dlia-protsessora-deepcool-ck-am209/7310512,https://avatars.mds.yandex.net/get-mpic/96484/img_id3859201285032620074/orig
7312883,Кухонные плиты/GEFEST,Комбинированная плита GEFEST 6110-01,15490,RUR,0,0,Беру,https://beru.ru/product/kombinirovannaia-plita-gefest-6110-01/7312883,https://avatars.mds.yandex.net/get-mpic/1599966/img_id5279480706181119223.jpeg/orig
763703,Холодильники/Бирюса,Холодильник Бирюса 134,14480,RUR,0,0,Беру,https://beru.ru/product/kholodilnik-biriusa-134/763703,https://avatars.mds.yandex.net/get-mpic/199079/img_id2521908292858925815/orig
763705,Холодильники/Бирюса,Холодильник Бирюса 131,16140,RUR,0,0,Беру,https://beru.ru/product/kholodilnik-biriusa-131/763705,https://avatars.mds.yandex.net/get-mpic/200316/img_id56723837004412752/orig
763706,Холодильники/Бирюса,Холодильник Бирюса 132,15570,RUR,0,0,Беру,https://beru.ru/product/kholodilnik-biriusa-132/763706,https://avatars.mds.yandex.net/get-mpic/175985/img_id7218959675329751020/orig
76643189,Карты флэш-памяти/Transcend,Карта памяти Transcend TS128GUSD500S,8357,RUR,0,0,Беру,https://beru.ru/product/karta-pamiati-transcend-ts128gusd500s/76643189,https://avatars.mds.yandex.net/get-mpic/1111879/img_id206766833622894172.jpeg/orig
76644211,Карты флэш-памяти/Transcend,Карта памяти Transcend TS32GUSD500S,2128,RUR,0,0,Беру,https://beru.ru/product/karta-pamiati-transcend-ts32gusd500s/76644211,https://avatars.mds.yandex.net/get-mpic/1382936/img_id256637824891365618.jpeg/orig
7687035,Швейные машины/Janome,"Швейная машина Janome DC 601, белый/черный",15390,RUR,0,0,Беру,https://beru.ru/product/shveinaia-mashina-janome-dc-601/7687035,https://avatars.mds.yandex.net/get-mpic/175985/img_id5075510340272619548/orig
7691352,Мыши/Logitech,Мышь Logitech Wireless Mouse M185 Blue-Black USB,966,RUR,0,0,Беру,https://beru.ru/product/mysh-logitech-wireless-mouse-m185-blue-black-usb/7691352,https://avatars.mds.yandex.net/get-mpic/1525355/img_id3282769531483152884/orig
7691352,Мыши/Logitech,Мышь Logitech Wireless Mouse M185 Blue-Black USB,1021,RUR,0,0,Беру,https://beru.ru/product/mysh-logitech-wireless-mouse-m185-blue-black-usb/7691352,https://avatars.mds.yandex.net/get-mpic/1525355/img_id3282769531483152884/orig
7691353,Мыши/Logitech,Мышь Logitech Wireless Mouse M185 Black-Red USB,1021,RUR,0,0,Беру,https://beru.ru/product/mysh-logitech-wireless-mouse-m185-black-red-usb/7691353,https://avatars.mds.yandex.net/get-mpic/175985/img_id5228016581529333551/orig
7693983,Стиральные машины/Indesit,Стиральная машина Indesit IWSC 6105,12500,RUR,0,0,Беру,https://beru.ru/product/stiralnaia-mashina-indesit-iwsc-6105/7693983,https://avatars.mds.yandex.net/get-mpic/195452/img_id6298056106982678612/orig
7699272,Модули памяти/Corsair,"Оперативная память Corsair DDR3 1066 (PC 8500) SODIMM 204 pin, 4 ГБ 1 шт. 1.5 В, CL 7, CMSA4GX3M1A1066C7",1930,RUR,5,3,Беру,https://beru.ru/product/operativnaia-pamiat-4-gb-1-sht-corsair-cmsa4gx3m1a1066c7/7699272,https://avatars.mds.yandex.net/get-mpic/195452/img_id7844034574291404874/orig
7699272,Модули памяти/Corsair,"Оперативная память Corsair DDR3 1066 (PC 8500) SODIMM 204 pin, 4 ГБ 1 шт. 1.5 В, CL 7, CMSA4GX3M1A1066C7",1629,RUR,0,0,Беру,https://beru.ru/product/operativnaia-pamiat-4-gb-1-sht-corsair-cmsa4gx3m1a1066c7/7699272,https://avatars.mds.yandex.net/get-mpic/195452/img_id7844034574291404874/orig
7704697,Кухонные плиты/DARINA,Комбинированная плита DARINA A KM341 322 W,10977,RUR,0,0,Беру,https://beru.ru/product/kombinirovannaia-plita-darina-a-km341-322-w/7704697,https://avatars.mds.yandex.net/get-mpic/1056698/img_id2004058911940402145.png/orig
7715752,Флешки USB/SanDisk,Флешка SanDisk Cruzer Blade 32Gb (черный),395,RUR,0,0,Беру,https://beru.ru/product/fleshka-sandisk-cruzer-blade-32gb-chernyi/7715752,https://avatars.mds.yandex.net/get-mpic/96484/img_id1864683978117735050/orig
7715752,Флешки USB/SanDisk,Флешка SanDisk Cruzer Blade 32Gb (черный),350,RUR,0,0,Беру,https://beru.ru/product/fleshka-sandisk-cruzer-blade-32gb-chernyi/7715752,https://avatars.mds.yandex.net/get-mpic/96484/img_id1864683978117735050/orig
7742666,Комплекты клавиатур и мышей/Oklick,Клавиатура и мышь Oklick 210M Wireless Keyboard&Optical Mouse Black USB,880,RUR,4,3,Беру,https://beru.ru/product/klaviatura-i-mysh-oklick-210m-wireless-keyboard-optical-mouse-black-usb/7742666,https://avatars.mds.yandex.net/get-mpic/1927422/img_id4720591466870595718/orig
7742666,Комплекты клавиатур и мышей/Oklick,Клавиатура и мышь Oklick 210M Wireless Keyboard&Optical Mouse Black USB,790,RUR,0,0,Беру,https://beru.ru/product/klaviatura-i-mysh-oklick-210m-wireless-keyboard-optical-mouse-black-usb/7742666,https://avatars.mds.yandex.net/get-mpic/1927422/img_id4720591466870595718/orig
7761497,Модули памяти/Corsair,"Оперативная память Corsair DDR3 1333 (PC 10600) SODIMM 204 pin, 4 ГБ 2 шт. 1.5 В, CL 9, CMSA8GX3M2A1333C9",3089,RUR,0,0,Беру,https://beru.ru/product/operativnaia-pamiat-4-gb-2-sht-corsair-cmsa8gx3m2a1333c9/7761497,https://avatars.mds.yandex.net/get-mpic/1888674/img_id3810922289520352645/orig
7765756,Встраиваемые холодильники/ATLANT,Встраиваемый холодильник ATLANT ХМ 4307-000,20190,RUR,0,0,Беру,https://beru.ru/product/vstraivaemyi-kholodilnik-atlant-khm-4307-000/7765756,https://avatars.mds.yandex.net/get-mpic/1571888/img_id131914974268514294.jpeg/orig
7766585,Комплекты клавиатур и мышей/A4Tech,Клавиатура и мышь A4Tech 9300F Black USB,1618,RUR,4,36,Беру,https://beru.ru/product/klaviatura-i-mysh-a4tech-9300f-black-usb/7766585,https://avatars.mds.yandex.net/get-mpic/199079/img_id8298808352154227823/orig
7766585,Комплекты клавиатур и мышей/A4Tech,Клавиатура и мышь A4Tech 9300F Black USB,1740,RUR,0,0,Беру,https://beru.ru/product/klaviatura-i-mysh-a4tech-9300f-black-usb/7766585,https://avatars.mds.yandex.net/get-mpic/199079/img_id8298808352154227823/orig
7768511,Компьютерные гарнитуры/Oklick,Компьютерная гарнитура Oklick HS-M137V,299,RUR,0,0,Беру,https://beru.ru/product/kompiuternaia-garnitura-oklick-hs-m137v/7768511,https://avatars.mds.yandex.net/get-mpic/1525999/img_id4428870851128795164/orig
7771090,Оверлоки и распошивальные машины/Janome,Оверлок Janome MyLock 210D белый,14327,RUR,0,0,Беру,https://beru.ru/product/overlok-janome-mylock-210d/7771090,https://avatars.mds.yandex.net/get-mpic/1522540/img_id1083109648113593668/orig
7773670,Флешки USB/Transcend,Флешка Transcend JetFlash 350 4Gb,299,RUR,0,0,Беру,https://beru.ru/product/fleshka-transcend-jetflash-350-4gb/7773670,https://avatars.mds.yandex.net/get-mpic/1605421/img_id984968071507001861/orig
7773670,Флешки USB/Transcend,Флешка Transcend JetFlash 350 4Gb,290,RUR,0,0,Беру,https://beru.ru/product/fleshka-transcend-jetflash-350-4gb/7773670,https://avatars.mds.yandex.net/get-mpic/1605421/img_id984968071507001861/orig
7773671,Флешки USB/Transcend,Флешка Transcend JetFlash 350 8Gb,371,RUR,4.5,36,Беру,https://beru.ru/product/fleshka-transcend-jetflash-350-8gb/7773671,https://avatars.mds.yandex.net/get-mpic/175985/img_id654222091477103555/orig
7773671,Флешки USB/Transcend,Флешка Transcend JetFlash 350 8Gb,290,RUR,0,0,Беру,https://beru.ru/product/fleshka-transcend-jetflash-350-8gb/7773671,https://avatars.mds.yandex.net/get-mpic/175985/img_id654222091477103555/orig
7773672,Флешки USB/Transcend,Флешка Transcend JetFlash 350 16Gb,354,RUR,0,0,Беру,https://beru.ru/product/fleshka-transcend-jetflash-350-16gb/7773672,https://avatars.mds.yandex.net/get-mpic/1865885/img_id660831426965831687/orig
7773672,Флешки USB/Transcend,Флешка Transcend JetFlash 350 16Gb,470,RUR,0,0,Беру,https://beru.ru/product/fleshka-transcend-jetflash-350-16gb/7773672,https://avatars.mds.yandex.net/get-mpic/1865885/img_id660831426965831687/orig
7774398,Оверлоки и распошивальные машины/Singer,Оверлок Singer 14SH654 белый,11748,RUR,0,0,Беру,https://beru.ru/product/overlok-singer-14sh654/7774398,https://avatars.mds.yandex.net/get-mpic/1360852/img_id7924900296234405660.jpeg/orig
7776631,Холодильники/Gorenje,Холодильник Gorenje NRK 6201 MX,32800,RUR,0,0,Беру,https://beru.ru/product/kholodilnik-gorenje-nrk-6201-mx/7776631,https://avatars.mds.yandex.net/get-mpic/1522540/img_id6521573911151348559/orig
7778011,Кулеры и системы охлаждения для компьютеров/Zalman,Кулер для процессора Zalman CNPS5X Performa,1050,RUR,0,0,Беру,https://beru.ru/product/kuler-dlia-protsessora-zalman-cnps5x-performa/7778011,https://avatars.mds.yandex.net/get-mpic/195452/img_id5445044549342397946/orig
7778011,Кулеры и системы охлаждения для компьютеров/Zalman,Кулер для процессора Zalman CNPS5X Performa,1090,RUR,0,0,Беру,https://beru.ru/product/kuler-dlia-protsessora-zalman-cnps5x-performa/7778011,https://avatars.mds.yandex.net/get-mpic/195452/img_id5445044549342397946/orig
7791786,Кухонные плиты/DARINA,Электрическая плита DARINA 1B EC331 606 W,13460,RUR,0,0,Беру,https://beru.ru/product/elektricheskaia-plita-darina-1b-ec331-606-w/7791786,https://avatars.mds.yandex.net/get-mpic/1925356/img_id6596994523775394188.png/orig
7795244,Микроволновые печи/Samsung,Микроволновая печь Samsung ME83XR,9990,RUR,4.5,18,Беру,https://beru.ru/product/mikrovolnovaia-pech-samsung-me83xr/7795244,https://avatars.mds.yandex.net/get-mpic/199079/img_id4135730909184843927/orig
7795244,Микроволновые печи/Samsung,Микроволновая печь Samsung ME83XR,9990,RUR,0,0,Беру,https://beru.ru/product/mikrovolnovaia-pech-samsung-me83xr/7795244,https://avatars.mds.yandex.net/get-mpic/199079/img_id4135730909184843927/orig
7797828,Холодильники/Бирюса,Холодильник Бирюса W133,16239,RUR,0,0,Беру,https://beru.ru/product/kholodilnik-biriusa-w133/7797828,https://avatars.mds.yandex.net/get-mpic/1750349/img_id8829326084912302285/orig
7797852,Холодильники/Бирюса,Холодильник Бирюса M134,15361,RUR,0,0,Беру,https://beru.ru/product/kholodilnik-biriusa-m134/7797852,https://avatars.mds.yandex.net/get-mpic/1713519/img_id7552390535396058029/orig
7797890,Холодильники/Бирюса,Холодильник Бирюса M136,14193,RUR,0,0,Беру,https://beru.ru/product/kholodilnik-biriusa-m136/7797890,https://avatars.mds.yandex.net/get-mpic/195452/img_id8937886198574120584/orig
7809452,Модули памяти/Corsair,"Оперативная память Corsair DDR3 1600 (PC 12800) SODIMM 204 pin, 4 ГБ 1 шт. 1.5 В, CL 9, CMSX4GX3M1A1600C9",1970,RUR,5,4,Беру,https://beru.ru/product/operativnaia-pamiat-4-gb-1-sht-corsair-cmsx4gx3m1a1600c9/7809452,https://avatars.mds.yandex.net/get-mpic/175985/img_id3183867955934529484/orig
7809452,Модули памяти/Corsair,"Оперативная память Corsair DDR3 1600 (PC 12800) SODIMM 204 pin, 4 ГБ 1 шт. 1.5 В, CL 9, CMSX4GX3M1A1600C9",1690,RUR,0,0,Беру,https://beru.ru/product/operativnaia-pamiat-4-gb-1-sht-corsair-cmsx4gx3m1a1600c9/7809452,https://avatars.mds.yandex.net/get-mpic/175985/img_id3183867955934529484/orig
7812049,Карты флэш-памяти/SmartBuy,Карта памяти SmartBuy microSDHC Class 4 16GB + SD adapter,249,RUR,0,0,Беру,https://beru.ru/product/karta-pamiati-smartbuy-microsdhc-class-4-16gb-sd-adapter/7812049,https://avatars.mds.yandex.net/get-mpic/1363658/img_id626122615720612238.jpeg/orig
7812057,Карты флэш-памяти/SmartBuy,Карта памяти SmartBuy microSDHC Class 10 8GB + SD adapter,219,RUR,0,0,Беру,https://beru.ru/product/karta-pamiati-smartbuy-microsdhc-class-10-8gb-sd-adapter/7812057,https://avatars.mds.yandex.net/get-mpic/1215212/img_id5795952415684234306.jpeg/orig
7848169,Карты флэш-памяти/SmartBuy,Карта памяти SmartBuy SDHC Class 10 16GB,299,RUR,0,0,Беру,https://beru.ru/product/karta-pamiati-smartbuy-sdhc-class-10-16gb/7848169,https://avatars.mds.yandex.net/get-mpic/200316/img_id5867852852314346387/orig
7848361,Мыши/CROWN MICRO,Мышь CROWN MICRO CMM-014 Black-Silver USB,148,RUR,0,0,Беру,https://beru.ru/product/mysh-crown-micro-cmm-014-black-silver-usb/7848361,https://avatars.mds.yandex.net/get-mpic/1808939/img_id3805454432672342873/orig
7853932,Холодильники/Liebherr,Холодильник Liebherr TX 1021,14249,RUR,0,0,Беру,https://beru.ru/product/kholodilnik-liebherr-tx-1021/7853932,https://avatars.mds.yandex.net/get-mpic/1045304/img_id4393797121137971914.jpeg/orig
7853949,Холодильники/Liebherr,Холодильник Liebherr CTsl 3306,27839,RUR,0,0,Беру,https://beru.ru/product/kholodilnik-liebherr-ctsl-3306/7853949,https://avatars.mds.yandex.net/get-mpic/1081556/img_id735666863647294240/orig
7854493,Морозильники/Liebherr,Морозильник Liebherr G 1223,15335,RUR,0,0,Беру,https://beru.ru/product/morozilnik-liebherr-g-1223/7854493,https://avatars.mds.yandex.net/get-mpic/1657306/img_id2903825953535218447/orig
7854493,Морозильники/Liebherr,Морозильник Liebherr G 1223,16420,RUR,0,0,Беру,https://beru.ru/product/morozilnik-liebherr-g-1223/7854493,https://avatars.mds.yandex.net/get-mpic/1657306/img_id2903825953535218447/orig
7864905,Клавиатуры/A4Tech,Клавиатура A4Tech KD-800 Black USB,890,RUR,0,0,Беру,https://beru.ru/product/klaviatura-a4tech-kd-800-black-usb/7864905,https://avatars.mds.yandex.net/get-mpic/199079/img_id3662390338843773477/orig
7865627,Водонагреватели/Hajdu,Накопительный косвенный водонагреватель Hajdu AQ IND100FC,18180,RUR,0,0,Беру,https://beru.ru/product/nakopitelnyi-kosvennyi-vodonagrevatel-hajdu-aq-ind100fc/7865627,https://avatars.mds.yandex.net/get-mpic/1912364/img_id5263826534638949499.jpeg/orig
7865628,Водонагреватели/Hajdu,Накопительный косвенный водонагреватель Hajdu AQ IND75FC,16740,RUR,0,0,Беру,https://beru.ru/product/nakopitelnyi-kosvennyi-vodonagrevatel-hajdu-aq-ind75fc/7865628,https://avatars.mds.yandex.net/get-mpic/1750207/img_id2043176868411810181.jpeg/orig
7867009,Модули памяти/Corsair,"Оперативная память Corsair DDR3 1333 (PC 10600) SODIMM 204 pin, 8 ГБ 2 шт. 1.5 В, CL 9, CMSA16GX3M2A1333C9",6310,RUR,4.5,5,Беру,https://beru.ru/product/operativnaia-pamiat-8-gb-2-sht-corsair-cmsa16gx3m2a1333c9/7867009,https://avatars.mds.yandex.net/get-mpic/1927699/img_id3946653902452601247/orig
7867009,Модули памяти/Corsair,"Оперативная память Corsair DDR3 1333 (PC 10600) SODIMM 204 pin, 8 ГБ 2 шт. 1.5 В, CL 9, CMSA16GX3M2A1333C9",6570,RUR,0,0,Беру,https://beru.ru/product/operativnaia-pamiat-8-gb-2-sht-corsair-cmsa16gx3m2a1333c9/7867009,https://avatars.mds.yandex.net/get-mpic/1927699/img_id3946653902452601247/orig
7879242,Клавиатуры/A4Tech,Клавиатура A4Tech KD300 Silver-Black USB,830,RUR,0,0,Беру,https://beru.ru/product/klaviatura-a4tech-kd300-silver-black-usb/7879242,https://avatars.mds.yandex.net/get-mpic/199079/img_id634613067242018862/orig
7879937,Кулеры и системы охлаждения для компьютеров/Zalman,Кулер для процессора Zalman CNPS10X Optima,1700,RUR,0,0,Беру,https://beru.ru/product/kuler-dlia-protsessora-zalman-cnps10x-optima/7879937,https://avatars.mds.yandex.net/get-mpic/1526692/img_id8130552882776687177/orig
